Proposal ID,Project ID,Snapshot ID,Author,Title,Type,Status,Started,Ended,Threshold,Total VP,Category,Tier,Amount USD,Beneficiary,Token,Enacting Transaction,Transaction Date,Transaction Amount,Done Updates,Late Updates,Missed Updates,Update Status,Project Health,Last Update,Next Update,Pending Updates
91ebcb80-e8a5-11ec-82d9-d917cdd158ac,1085e3c4-aacb-4170-a46b-bf40c1c82ebf,QmbUgpDGqZcxs3Hh96qSSfTiiuCM3WTXVZNKUKQFKQhqFn,0x5e382071464a6f9ea29708a045983dc265b0d86d,Full process wearable creation and submission tutorials,grant,enacted,2022-06-10T10:10:00.704Z,2022-06-17T10:10:00.703Z,1000000,1686824.0754894023,Content Creator,Tier 3,5000,0x862f109696d7121438642a78B3CaA38F476db08b,,,,,2,0,1,done,onTrack,2022-08-27T10:21:34.809Z,,1
f8b699c0-e810-11ec-82d9-d917cdd158ac,ccd45d47-2936-47a2-a0e0-99d37c9f1211,QmR7Evkmm12yqtWEvxHX4JugxFudCjUy3MpxH5wN5tgHPt,0x76fb13f00cdbdd5eac8e2664cf14be791af87cb0,Decentraland DAO Facilitation Squad Grant Proposal,grant,enacted,2022-06-09T16:26:00.148Z,2022-06-23T16:26:00.147Z,4000000,6580663.041625313,Community,Tier 5,75000,0x0D109CD701946D4cFE1a687b80b59Ca80732fAC5,,,,,3,2,1,done,onTrack,2023-01-18T10:26:15.028Z,,1
9c9aea50-e79e-11ec-82d9-d917cdd158ac,0b0fd038-c717-4ac6-a6e8-6f8aa8708654,QmNaHCRx1iv6NkjgAmVdq472X9LC1jgjGS5yNtmPo5hU5N,0xb7a03df7a54279d4189eda9e92f32443afa124ed,Decentraland videos to highlight events & promote in Chinese speaking community,grant,enacted,2022-06-09T02:48:00.989Z,2022-06-16T02:48:00.989Z,1000000,1825742.827021311,Content Creator,Tier 2,3000,0x8c127AB5762CB50C993a198b6187c0833746e404,MANA,0x6a05eb80bcf25f876f2ecee625682b50863884cc01de09ec33920e3160574c45,2022-07-14T20:39:17Z,3750,0,0,0,,,,,0
4fad3e80-e74b-11ec-82d9-d917cdd158ac,0c16f551-70f4-4351-9e67-88462e1cfaf9,QmW7DEwWj6PgxV7qMwES9huaVWVeMphdVZMEdFozhPpNSX,0xb0145ae156d201d6e371d07265fe3c045071c967,"Genesis city top-down map website and mapping script, 6-month renewal",grant,enacted,2022-06-08T16:51:00.696Z,2022-06-22T16:51:00.695Z,2000000,2349875.2819331535,Platform Contributor,Tier 4,36300,0x98093Be3c215659583fd72e24962D7E918A65622,,,,,5,0,1,done,onTrack,2022-12-21T15:26:07.831Z,,1
bf1141e0-dc01-11ec-8ad9-ab7454ba5993,9299f14c-f442-4abf-9eff-b776dc088cb7,QmR5m5GfiCTJ6bLHiqzFy1JkejHiYhp6u53WNfzbvqDPBS,0xec1352463a7369d73f74d3ebf85ad524dc3c51b8,VoxBoards HQ Skate P2E Game in Decentraland,grant,enacted,2022-05-25T08:07:00.032Z,2022-06-08T08:07:00.026Z,2000000,2771573.874375868,Gaming,Tier 4,39800,0x8FE076264169d72de40e8c60bA8C5D273fC405e1,,,,,5,1,0,done,onTrack,2022-12-14T07:49:50.616Z,,0
8fe0e0a0-d62b-11ec-b521-2f98ffa6ccb0,3e1a6b4c-c440-4ad2-ac39-2ceb0105552b,QmadSpdqizUXJnVuAowcevDuniEpLdghbLj9kADgmeyoja,0x9a739c2e212754c3d8432cb717dc9437e5b3dfae,Continued Development and Expansion of Decentraland VR Client,grant,enacted,2022-05-17T21:51:00.746Z,2022-05-31T21:51:00.744Z,8000000,11823891.180638947,Platform Contributor,Tier 6,240000,0x9A739c2e212754c3d8432CB717dC9437e5b3Dfae,,,,,4,0,2,done,onTrack,2022-12-02T22:26:28.618Z,,2
524fb800-d532-11ec-b521-2f98ffa6ccb0,15353273-8da4-4694-bea5-dc49de5a1e3c,QmcdwXxK26SSHt5ZLojYqVMrvxzeQg9kRJY1D7VLfhthcP,0x511a22cdd2c4ee8357bb02df2578037ffe8a4d8d,DAO Governance Squad 2H2022 Renewal,grant,enacted,2022-05-16T16:07:00.768Z,2022-05-30T16:07:00.768Z,8000000,11850478.413582347,Platform Contributor,Tier 6,172000,0x3bf800b6F5c987b3738432068f789b7d131F1698,,,,,3,2,2,done,onTrack,2023-01-16T19:18:20.497Z,,2
7a236540-d305-11ec-b521-2f98ffa6ccb0,6ff10469-21f6-44df-b14a-b9d677248bd2,QmR8Hzu8mG77pmFAD5WFqJrN615xpXXGiDpe6NEvwNgbZp,0xd11a019a70986bd607cbc1c1f9ae221c78581f49,Grant Support Squad,grant,enacted,2022-05-13T21:41:00.908Z,2022-05-27T21:41:00.906Z,4000000,10204009.25813349,Community,Tier 5,84000,0x658497d7681e4Fb18C65AbD5Ce066A1e3082c1e5,,,,,4,2,0,done,onTrack,2022-12-14T03:01:31.914Z,,0
25891a40-c84a-11ec-90c9-11bf3c6f4ca1,0fcf0826-7444-4ef1-a96f-337ff8ab4c38,QmXxhszEKLuXKhPM5r2LSpdJAKcndAasc3RaQ2LKQbXtNa,0xbd03add5da0e173c67c9c1073ffba017147c42d4,Daily Decentraland videos to highlight upcoming events,grant,enacted,2022-04-30T05:55:00.452Z,2022-05-07T05:55:00.452Z,1000000,1226513.3420922349,Content Creator,Tier 2,3000,0xBD03aDd5da0e173C67C9C1073FFBA017147c42d4,MANA,0x40cb752d5abefea9ef9f3705614c35f633344359af6af278c9ffc890ab47eddb,2022-05-27T18:09:59Z,3261,0,0,0,,,,,0
a847c6e0-c6d6-11ec-90c9-11bf3c6f4ca1,e5518e9f-81d3-4ce1-b0e7-d60562620b0b,QmREtE4YuPR7gX8CLRVcVmCFGobQTiEfHmZg746dxuoPWW,0xa7f8a55dbec4a7060631a9d571b4ea0edc14ca3c,[Resubmission] 8MetaBalls,grant,enacted,2022-04-28T09:36:00.022Z,2022-05-12T09:36:00.022Z,4000000,6732326.869202191,Gaming,Tier 5,120000,0xb12ba0b2dc9d9811a7e3b1f76b3f8318bcb58f20,,,,,1,1,4,done,onTrack,2022-08-16T07:11:29.612Z,,4
7431b280-c69a-11ec-90c9-11bf3c6f4ca1,e5be1c6b-25c4-4391-ae43-6685f2ec85ca,QmRKVJXgDu61fouW3zf4cbEiAN18JH8CrNK7iLb2HTxjFX,0x37f00ec67d68c2d3c662339c183d37403c36f28e,P2E (Weekly Decentraland Amazing Race) Every Waifumon Wednesday (Attempt 2),grant,enacted,2022-04-28T02:25:00.832Z,2022-05-12T02:25:00.832Z,2000000,3299988.8203662694,Community,Tier 4,60000,0x37F00ec67D68C2D3c662339C183D37403c36f28E,,,,,6,0,0,done,onTrack,2022-11-26T09:54:28.541Z,,0
73921310-c519-11ec-86b8-5dac6b550fc4,83b75833-902a-4e58-a718-5b2b57c3f293,QmYjzpzdp8z5nQZaavRtr5wuMXv3c6wHPAmx7Fs8QYsmBt,0x4262f8bb5bd9ad132782d2a7279b532a1dc6bcbf,Expansion of the Wilderness P2E Game,grant,enacted,2022-04-26T04:29:00.545Z,2022-05-10T04:29:00.543Z,8000000,8158985.6877634805,Gaming,Tier 6,240000,0x4262f8BB5bd9Ad132782D2a7279b532A1DC6BCbF,,,,,6,0,0,done,onTrack,2022-11-28T06:42:32.773Z,,0
9b0c5c80-c4eb-11ec-86b8-5dac6b550fc4,9a975e0c-72ec-46b2-9477-bd0a9cb9f59e,QmNgHwapkMRJpJCkNciqHmJpBK1x6BELQJb5TWm5JdAxZN,0x4317036d2cb249e3e4b847164674b7d27c33442b,Vroomway Play 2 Earn,grant,enacted,2022-04-25T23:01:00.928Z,2022-05-09T23:01:00.927Z,2000000,2741150.131720974,Gaming,Tier 4,60000,0x4317036d2Cb249e3e4B847164674B7d27C33442b,,,,,6,0,0,done,onTrack,2022-11-09T16:30:45.148Z,,0
ec8fc0a0-c31b-11ec-86b8-5dac6b550fc4,41ba8cc1-84b3-4a05-ae62-9642a7671a88,QmSpp6XntoXWpSMfwoaiMYzCDhX7nuyz86hhqcEdWMxjYt,0xeb0b44525df3de89c7d915d6728c6404e65253e9,Decentral Comedy presents STREAM-X - 4 DAYS/96 HOURS of COMEDY in DECENTRALAND!,grant,enacted,2022-04-23T15:42:00.202Z,2022-05-07T15:42:00.198Z,2000000,4824409.195878207,Content Creator,Tier 4,60000,0x20D9838616659e174d4937eE9E7738c032c3a881,,,,,3,1,2,done,onTrack,2022-11-04T15:37:37.177Z,,2
efddde80-bf1b-11ec-86b8-5dac6b550fc4,0bd54b63-ac72-46cc-9ad6-1d7249e7e6db,QmWJd6wmojEHFKtSUbhfnRoJZsMUy4r5VE3oX23xjjKPAV,0xaca8fbbdddfce169114f344d8ee739bde665f4f4,The Uncensored Library in Decentraland,grant,enacted,2022-04-18T13:32:00.097Z,2022-05-02T13:32:00.095Z,2000000,4660203.247268245,Community,Tier 4,60000,0x0b4F599237229f235aE10b1b7dE5b74165CBDbDe,,,,,1,1,4,done,onTrack,2022-09-07T21:32:45.895Z,,4
ad7eac90-bac0-11ec-8561-b591bf2cf0d0,cf8e0a4f-de58-4115-a9d8-12c2f09e2e58,QmRz3bjPQ39z8RZQuHpc8BKxFS3akNhgLw7y2zgGHoGjC9,0xaca8fbbdddfce169114f344d8ee739bde665f4f4,DCL POI Hub,grant,enacted,2022-04-13T00:28:00.889Z,2022-04-20T00:28:00.887Z,1000000,4099242.2795293587,Community,Tier 2,3000,0xe1f5ea171C5690A7Df19c99040248E584371Eabc,MANA,0x82b976fe1b11b09e12a7a2f0687f3bd87d03eb72e094ca6092755fc97ec0c382,2022-05-02T12:23:24Z,2143,0,0,0,,,,,0
2e207620-ba1d-11ec-8561-b591bf2cf0d0,4eb9ccee-aad5-48e5-bec8-c03a986ce5ed,QmYpV9ds1zyiYyKe8BQjdV6BUffbL69MPC7wTvf5EWtU7N,0xa8285418f6165ae80a1b11bdc9ae6911a8d3a6d0,Glenrose Rehabilitation Hospital Foundation initiative in Decentraland,grant,enacted,2022-04-12T04:58:00.234Z,2022-04-26T04:58:00.233Z,2000000,3663142.946874278,Community,Tier 4,60000,0xA8285418f6165aE80A1b11BdC9AE6911a8D3a6d0,,,,,3,0,0,done,onTrack,2022-09-13T03:47:28.956Z,,0
af9ca2d0-b808-11ec-903a-6546e8793cef,f55f61a4-645a-477c-a202-2f3f24245a7b,Qmb3eiBdhSwPzCiEeGzwq6ND66Z2syqPVanm7EndBARR2y,0xaca8fbbdddfce169114f344d8ee739bde665f4f4,Mental Health Support in DCL,grant,enacted,2022-04-09T13:26:00.717Z,2022-04-23T13:26:00.716Z,2000000,4229515.394715988,Community,Tier 4,60000,0xC28f17063d8719AC111857521f49d9Ba90eD28e9,,,,,2,0,0,done,onTrack,2022-08-01T18:40:26.187Z,,0
3bd44390-ab9b-11ec-87a7-6d2a41508231,7ad3bb1c-d269-4136-bc41-23fcf285b02d,QmarsNbH7CcameBSehQn4AZHmtAmpKHAQ73LQZpDhamGXe,0xe0fe21830b5ca41e05ae6d628d842fd9ae50bea0,Decentraland teach and promote for Portuguese and English speaking community,grant,enacted,2022-03-24T17:52:00.369Z,2022-03-31T17:52:00.367Z,1000000,1785785.1771906388,Community,Tier 2,3000,0xE0fE21830B5Ca41E05AE6D628D842fD9ae50beA0,MANA,0x722a9dc1060061a8a9dcdb674c7f2037293e11984fa388838be7c2f6b0c25b75,2022-04-19T03:39:01Z,1429,0,0,0,,,,,0
bfa89b30-aa01-11ec-87a7-6d2a41508231,f6624a10-af1c-4c5a-ba6d-c2f85bc3081b,QmcezstPnzpvHMQvDamgxBwBb7VfJNcLav8j453EQu7bMp,0xfe2d424af0df49bb3316cb2e9f574b0d09cf98ad,Building DecentralWear Community Center,grant,enacted,2022-03-22T17:01:00.883Z,2022-04-05T17:01:00.882Z,2000000,3157937.424167168,Community,Tier 4,60000,0xFE2d424AF0Df49Bb3316cB2E9f574b0D09cf98Ad,,,,,4,0,0,done,onTrack,2022-09-12T15:57:49.398Z,,0
e83b6560-a866-11ec-87a7-6d2a41508231,d5cc17aa-6c4e-426e-8eed-381fa58d9401,QmdbJpYdAFVUGrofr3VwB9XiF4tBzTaHbLViZriw6JA3rZ,0xb5e34509cf4004ecb51392398d7c18b1d8a0db3f,"Scaling Filmrare to acquire titles, create wearables, and onboard filmmakers",grant,enacted,2022-03-20T16:00:00.798Z,2022-04-03T16:00:00.796Z,2000000,2277750.127820915,Content Creator,Tier 4,60000,0xb5E34509cf4004ecB51392398D7C18B1D8a0DB3f,,,,,2,0,0,done,atRisk,2022-08-20T03:32:01.457Z,,0
8711b2b0-a46c-11ec-831d-95af4f79cd2a,574b7b5f-11f1-46bd-a5b8-9a3c6387c1a0,QmZdVHuRtEwMA86nfjvxLUT8BXX7CKuAkDQTEoDYRyC5G4,0x6cca0feb8906353561a0cf6ea8e305e7ee90d66b,Building the Petaverse Park - The Decentraland experience for pet lovers!,grant,enacted,2022-03-15T14:30:00.115Z,2022-03-29T14:30:00.114Z,2000000,3065134.74257221,Content Creator,Tier 4,60000,0x6cca0FEb8906353561a0cF6EA8e305e7EE90d66b,,,,,3,0,0,done,onTrack,2022-09-19T21:34:55.459Z,,0
83634560-a3d7-11ec-831d-95af4f79cd2a,fc8abdb7-78a5-44ee-bf3a-23e084d2d33f,QmdSCrnNGxcZ41jNucFqVdDkorcxkz7cKimskTfbqtddzo,0x06a424b0826fb195b9ed24aea37eaac65655624f,Event management & NFT ticketing platform for Decentraland,grant,enacted,2022-03-14T20:44:00.926Z,2022-03-28T20:44:00.925Z,2000000,2450896.7280700584,Platform Contributor,Tier 4,60000,0xc7FA9db5CfF0a1132828aeabe57769F56cae524F,,,,,4,0,0,done,onTrack,2022-09-30T19:35:59.666Z,,0
71499ee0-99c5-11ec-831d-95af4f79cd2a,7b554e02-64b3-40b9-9446-ea66026210bd,Qmb8LAiScKLLABPRVshZpkViJgvUbrVwL9d3aggSBjQZnH,0xa4244f6711052752e6bb0271bf17c756e6598406,Features for Automating Community Rewards By The Decentraland Report,grant,enacted,2022-03-02T01:09:00.990Z,2022-03-16T01:09:00.989Z,4000000,5067315.127827109,Platform Contributor,Tier 5,120000,0xa4244F6711052752E6Bb0271Bf17c756E6598406,,,,,4,0,0,done,onTrack,2022-09-01T16:02:08.034Z,,0
e122d240-95ce-11ec-831d-95af4f79cd2a,bc51bd2f-5932-4645-9a61-014efb090bee,QmanR9S3kduS9BTRPDDCHRuvsV5SiPAFcWoUZxJpydRrnK,0xee9a8b81b85e23c101776a8580d73002dc4d8915,Expanding and Upgrading Ethermon District Gameplay,grant,enacted,2022-02-25T00:07:00.460Z,2022-03-11T00:07:00.458Z,8000000,9147846.160642926,Gaming,Tier 6,240000,0xEe9A8b81B85e23c101776a8580D73002Dc4d8915,,,,,1,0,0,done,onTrack,2022-08-16T17:25:00.928Z,,0
9811ede0-94eb-11ec-831d-95af4f79cd2a,a35c6dd1-81b6-4d3c-a563-fbcd8fe41572,QmbvEqaCfcFT6VUKFgxhHGewDHM94fxtKuTNyUCmQDn1tv,0xfad24dd7573986d827bda9c0171d37e19f6a9f94,IRL Events Including Terminals and Decentraland Speakers,grant,enacted,2022-02-23T21:00:00.118Z,2022-03-02T21:00:00.117Z,1000000,1987048.3098752054,Community,Tier 3,5000,0x3D53800346707B7F0c7bA3b2cA0dA1b9e951dCd5,,,,,0,0,0,,,,,0
38c72150-9286-11ec-831d-95af4f79cd2a,391ce30b-d1aa-4141-b5cd-2ea7d6ed6be8,Qmehmg8WArhpKnHs5JJyfb74xefubn16gMipUMtNERQQmY,0x9e097e32e992ea7a66db4c01c8a142e3abcd119a,Decentraland tutorial videos for Portuguese speaking community,grant,enacted,2022-02-20T19:49:00.749Z,2022-02-27T19:49:00.749Z,1000000,1018742.4716854594,Community,Tier 2,3000,0x9E097E32E992eA7A66DB4C01C8a142e3ABCd119A,MANA,0xa05e2de34ef9cee592cd248f4f74d3b45c166880c99724949751a0b5781278ee,2022-03-02T16:03:28Z,1071,2,0,0,done,onTrack,2022-06-14T18:16:39.481Z,,0
20fa0450-9067-11ec-831d-95af4f79cd2a,1a366015-7500-484e-90bc-7ca7e2e0d0f9,QmWJR275aiPtXkhVP2DChH5bSBhLQULPqFX6uXUKFxP6oU,0xb5e34509cf4004ecb51392398d7c18b1d8a0db3f,To keep the content supply fresh in Filmrare-Cinematheque by acquisition,grant,enacted,2022-02-18T03:01:00.093Z,2022-02-25T03:01:00.091Z,1000000,1136516.8051247657,Content Creator,Tier 2,3000,0xb5E34509cf4004ecB51392398D7C18B1D8a0DB3f,MANA,0xa05e2de34ef9cee592cd248f4f74d3b45c166880c99724949751a0b5781278ee,2022-03-02T16:03:28Z,1071,0,0,0,,,,,0
b8219300-900f-11ec-9794-c9ea21a9ed8f,110e309a-0533-4745-9b88-fc1587e33e9b,QmQdRiGeUpFT33uTx5DKaNnXmisJdEmAT2PZLH2SwYifkd,0x97cb89ccb1511ee8beef1dff74bfb8e39139b5fa,Genesis city top-down map website and mapping script,grant,enacted,2022-02-17T16:36:00.976Z,2022-02-24T16:36:00.974Z,1000000,1310548.0871946325,Platform Contributor,Tier 3,5000,0x97cB89Ccb1511Ee8BEeF1DfF74bFB8E39139B5FA,,,,,0,0,0,,,,,0
5c5d12f0-8dea-11ec-9794-c9ea21a9ed8f,759bd7bb-5e02-4595-84d9-126a889d1de8,QmdxCQCREhEV6yQvLnqjsp3tVcMfXX4ZqUrdwQBvt8GVVT,0x8ac69421a24690d62d7eda58e0daaa21a249d98f,WeMeta Builder Tag,grant,enacted,2022-02-14T23:03:00.311Z,2022-02-28T23:03:00.309Z,8000000,14871842.305394389,Platform Contributor,Tier 6,240000,0x8AC69421a24690D62d7eda58E0daAA21a249D98f,,,,,2,0,0,done,onTrack,2022-08-01T18:57:50.914Z,,0
5701b9c0-8d25-11ec-b2d8-691324a163a7,5cf5feb2-c852-46ad-a14d-0c20cb495f36,QmcgjEPWozQZ8JySJ1pdJpnyenUWyF6trWUUdNqvcZ7BGN,0xc24789c6f165329290ddd3fbeac3b6842a294003,Community Module: Parkour Creation Kit,grant,enacted,2022-02-13T23:33:00.468Z,2022-02-20T23:33:00.466Z,1000000,1245968.7580467146,Community,Tier 2,3000,0xC24789C6f165329290Ddd3fBEac3b6842a294003,MANA,0xa05e2de34ef9cee592cd248f4f74d3b45c166880c99724949751a0b5781278ee,2022-03-02T16:03:28Z,1071,0,0,0,,,,,0
903c4130-8936-11ec-bd91-0316d7e70123,26eb7097-cd9b-436a-91ea-5c1e9835618b,Qmd57abhvcRihGCh5jjrT3gZM99sZmZi9F5HgnY2uZ9Aw1,0xad015f00d380da858c76d736ff0f266608db0d98,Creating content to help users navigate Decentraland,grant,enacted,2022-02-08T23:26:00.275Z,2022-02-15T23:26:00.270Z,1000000,1057731.425395843,Content Creator,Tier 2,3000,0xaD015f00D380da858c76D736Ff0F266608dB0D98,MANA,0xa05e2de34ef9cee592cd248f4f74d3b45c166880c99724949751a0b5781278ee,2022-03-02T16:03:28Z,1071,0,0,0,,,,,0
0cb35ba0-7e05-11ec-9447-6b730f00647d,0e446871-d066-4658-858a-483747a5053e,QmSvHhioXtZvrt86atNM1Fey52oVqPp8K9xK2py5s5YyLx,0xad3b9da5a39ac752c8340e2a7676f083246ea4d1,Develop a local scene editor to work with the Decentraland SDK,grant,enacted,2022-01-25T17:34:00.466Z,2022-02-01T17:34:00.465Z,1000000,1525496.9453612093,Community,Tier 3,5000,0x2a9Da28bCbF97A8C008Fd211f5127b860613922D,,,,,0,0,0,,,,,0
a37682b0-7798-11ec-8188-4352ce3d30e7,8b19755d-1366-4a00-9a38-a6114041e643,QmYfhFQqwwyk47fchnAB3zT36Y6ZWNKpQfZSvgBAm3bwmt,0x92e4f1731f2ef18856ed6592fcc0bf55f37c2e1f,Pawnshop and Rental Centre in Decentraland  (resubmission),grant,enacted,2022-01-17T13:23:00.283Z,2022-01-31T13:23:00.283Z,2000000,14939897.498594591,Content Creator,Tier 4,30000,0x6A44e6C59e2Fa54962e67a70Dd0A34FdC117Be85,,,,,1,0,0,done,onTrack,2022-07-13T04:55:44.613Z,,0
92da0ce0-68d1-11ec-8188-4352ce3d30e7,b81befe6-1349-49ab-8081-ab9aecb1a33d,QmRSdVTMDFjZFmFmkVhzJtrkH8B48WXPrbQZSAVXPQ2w3j,0xec54b4bfbe1faca3c2e47a85f2630877d2c24e10,Museum 2.0: Keep activating international artists to DCL + scaling solutions,grant,enacted,2021-12-29T18:03:00.286Z,2022-01-12T18:03:00.284Z,8000000,10014762.642706512,Content Creator,Tier 6,240000,0x6240b908f4880Da265c2e55d5CA644B50a4Cb0d4,,,,,5,0,0,done,onTrack,2023-04-10T11:43:40.509Z,,0
69fd4d60-6777-11ec-8188-4352ce3d30e7,f6c36030-494d-46ec-af55-1a0e813934d1,QmaRsnuaAi4Bc63ekyKnJLVS8YyBu39o9RtWw44BnZ5ziA,0x1253594843798ff0fcd7fa221b820c2d3ca58fd5,IRL.LAND - ETHDenver 2022 and Beyond!,grant,enacted,2021-12-28T00:45:00.862Z,2022-01-11T00:45:00.860Z,8000000,10675486.514392912,Community,Tier 6,240000,0x1253594843798Ff0fcd7Fa221B820C2d3cA58FD5,,,,,0,0,0,,,,,0
903b6e60-6409-11ec-8188-4352ce3d30e7,b4d84936-cf03-4850-9816-dfbd8dc5cebc,QmV7x6T3NXWfuNVfqHC172ouefGtK2KLU2Q2z4nbBkU6q2,0xfe91c0c482e09600f2d1dbca10fd705bc6de60bc,BeatBlox: Decentraland's Music Platform (resubmission),grant,enacted,2021-12-23T16:01:00.894Z,2022-01-06T16:01:00.893Z,8000000,13328496.910774715,Content Creator,Tier 6,240000,0x9405cF5BDe70bB78c0dDF1425AEd6A2f110fC733,,,,,1,0,0,done,onTrack,2022-06-10T15:10:57.033Z,,0
1ff25ce0-6247-11ec-8188-4352ce3d30e7,927967f6-7452-411f-95fb-c0737ac5199e,QmSrekfmemyoCzPyHaWXP1HfbabnGTakz6e9omnEBcW6GB,0x244d1a181b6fa17b807d5aeca1053c4b26e8fecd,Land Rental in Decentraland,grant,enacted,2021-12-21T10:16:00.982Z,2022-01-04T10:16:00.979Z,2000000,3076113.482308513,Platform Contributor,Tier 4,10000,0xc9BEdB2173FD480716Cb140360f2aDa9CfC5451c,,,,,1,0,0,done,onTrack,2022-07-04T13:42:28.889Z,,0
6557be60-5f59-11ec-8188-4352ce3d30e7,4d34e986-9a56-4a04-8f1f-1a3771121521,QmabBJU4rq8qGg3f3Yv3gEPMtnMrucaBFSRZ3MjFkwDX3v,0xfe91c0c482e09600f2d1dbca10fd705bc6de60bc,Expanding and improving WonderZone (resubmission),grant,enacted,2021-12-17T16:50:00.862Z,2021-12-31T16:50:00.860Z,8000000,13324438.083519965,Gaming,Tier 6,240000,0xfcacAcE2713D41c02666E2643E5583793196c935,,,,,0,0,0,,,,,0
ed53e850-5e70-11ec-8188-4352ce3d30e7,1ea1daba-38fa-49b5-a8af-1dca629d1b16,QmZWXsMDouvWo59bYSMP95W2MefDxFbTi8D3acachYBkak,0xd11a019a70986bd607cbc1c1f9ae221c78581f49,DAO Governance Squad,grant,enacted,2021-12-16T13:06:00.269Z,2021-12-30T13:06:00.267Z,4000000,11075541.628893793,Platform Contributor,Tier 5,120000,0x3bf800b6F5c987b3738432068f789b7d131F1698,,,,,2,0,0,done,onTrack,2022-07-18T18:08:23.411Z,,0
088fc210-5e26-11ec-8188-4352ce3d30e7,e4b92461-3f3a-4a6c-a284-b17cd41db295,QmPWH75UVKVuwGGo9pVy3d6Nqk8rfeRnMmP5zgGeMSVauY,0x9a739c2e212754c3d8432cb717dc9437e5b3dfae,Update existing VR and AR experience creator/builder to support Decentraland,grant,enacted,2021-12-16T04:09:00.705Z,2021-12-30T04:09:00.703Z,8000000,9102140.649451258,Platform Contributor,Tier 6,220000,0x9A739c2e212754c3d8432CB717dC9437e5b3Dfae,,,,,3,0,0,done,onTrack,2022-07-15T14:55:30.573Z,,0
7af34c90-5d1e-11ec-8188-4352ce3d30e7,7ecfa1a9-740e-4cf7-bb48-cce6ebc0ca15,QmVqgrizzAcoipGAWUM9Mdo1d5QVx9xJ3w37YD2ZvmxcDR,0x87956abc4078a0cc3b89b419928b857b8af826ed,Keep Polygon transactions for free,grant,enacted,2021-12-14T20:43:00.481Z,2021-12-28T20:43:00.479Z,2000000,11136788.26094635,Community,Tier 4,45000,0x87956abC4078a0Cc3b89b419928b857B8AF826Ed,,,,,0,0,0,,,,,0
cd0db440-5ac4-11ec-9c52-0d9746a59174,c52d85f3-b273-427e-9420-48e5fc333b90,QmRfzozdvJ7p4fN9uDY36WQWmJ2p8C9uz4xeheB3UptsQf,0xc24789c6f165329290ddd3fbeac3b6842a294003,Community Module Creation: Gallery,grant,enacted,2021-12-11T20:56:00.196Z,2021-12-18T20:56:00.196Z,1000000,4538614.996433659,Community,Tier 2,2500,0xC24789C6f165329290Ddd3fBEac3b6842a294003,MANA,0x4fa2a27db0bccdfb7ac11672e8b458a786921daa9ca6dcecf9ad80104a97ab62,2021-12-23T15:48:32Z,757.5757576,0,0,0,,,,,0
1dc31860-5955-11ec-9c52-0d9746a59174,874084a1-6ccd-48ad-b768-14e137e01cb8,QmRt694rABcrkM2F3f43HEW1cFbEdsAYXh7sSQKfCKfmzz,0x61a1a8d3ab8dd930d71fe028c00be1287108f0ef,Fantasy Music for Fantasy World of Endless Time Spot,grant,enacted,2021-12-10T01:04:00.806Z,2021-12-17T01:04:00.806Z,1000000,4529924.298018548,Content Creator,Tier 3,3000,0x61a1a8d3aB8dD930d71FE028c00BE1287108F0Ef,,,,,0,0,0,,,,,0
d961dc40-54f6-11ec-9c52-0d9746a59174,a0193c9c-52f2-4adb-bdaf-7d565c9d629e,QmZ14KMzLJ6FRC7WUSK2A1M8sLbr89nUckh7YNMycstEsx,0x474543b99438a978b39d39d8983723eb5ff9196b,SugarClub video server upgrade proposal,grant,enacted,2021-12-04T11:39:00.740Z,2021-12-11T11:39:00.740Z,1000000,2819676.6586916097,Content Creator,Tier 2,3000,0xf8d8e8dCA72D41abA3E24518194E9eaF03fdDa86,MANA,0x4fa2a27db0bccdfb7ac11672e8b458a786921daa9ca6dcecf9ad80104a97ab62,2021-12-23T15:48:32Z,909.0909091,2,0,0,done,onTrack,2022-10-14T09:21:44.289Z,,0
3842e400-4ca7-11ec-be0c-afec86cba5e5,442030aa-358b-4daa-a7bd-1f95bce4b839,QmYwoTia4Fx8EFEBynBZ8yftQH8rwaT4Ch9e9yGy63HQsV,0xdcdc472630a06ac647d17e793c22fd46c9153505,Indie Village: National Independent Venue Association (NIVA),grant,enacted,2021-11-23T21:49:00.880Z,2021-11-30T21:49:00.880Z,1000000,2771646.0984063204,Community,Tier 6,240000,0xDcDC472630A06AC647D17e793c22FD46C9153505,,,,,0,0,0,,,,,0
0b77dd50-4adf-11ec-be0c-afec86cba5e5,c4bde121-e779-4aec-8a85-916c10e7ecbc,QmaC5s6xY5po1cdjPniJbbxzTCPkQ1zMsr754pwv5p1wiB,0x4262f8bb5bd9ad132782d2a7279b532a1dc6bcbf,DCL Bounty Hunter: Combat based P2E Multi-Player game,grant,enacted,2021-11-21T15:23:00.222Z,2021-11-28T15:23:00.222Z,1000000,1275735.5390356388,Gaming,Tier 2,3000,0x4262f8BB5bd9Ad132782D2a7279b532A1DC6BCbF,MANA,0x4fa2a27db0bccdfb7ac11672e8b458a786921daa9ca6dcecf9ad80104a97ab62,2021-12-23T15:48:32Z,909.0909091,0,0,0,,,,,0
