Date,Wallet,Network,Type,Tag,Amount,Token,USD Amount,USD Fee,Sender,Transfer From,Transfer To,Block,Hash,Contract
2022-04-18T12:26:57Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.03878979491207614,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,27284174,0x14dea43e9c69958bb8feeac7dfb142818542d9686fbce490e071ecdbb2f5d82a,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-03-29T19:21:56Z,DAO Committee,Polygon,IN,OpenSea,0.15,DAI,0.15,0.047964770424057196,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,26510887,0x2da06e78dc430703a1f0f4ec41daa70f424a0d6d4abe67abf91c5dd90be69438,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-03-05T20:43:47Z,DAO Committee,Polygon,IN,OpenSea,0.05,USDC,0.04997,0.08381879404113769,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,25621576,0x00b58b4e2ec426d3905b354717f913fa814e2d874fa2c4ef0a275db145a385f9,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
2022-02-28T00:02:15Z,DAO Committee,Polygon,IN,OpenSea,1.375,DAI,1.375,0.07292395602653504,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,25401996,0x86131b22578c507ca8e1904c1888faff82c8f32c7703918bee34d2d6351f42db,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-02-14T14:04:36Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.06834804900054932,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24933669,0x5b54de5ae86e8eafdb44434b0e595f596e6f2a0aee7a0fc0a206b865ef60612b,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-02-14T13:03:13Z,DAO Committee,Polygon,IN,OpenSea,0.125,USDC,0.124925,0.06881667313141823,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24931983,0xa62cc1b0f6b32db8f8128824a466006901dceec7e639022f8bc5b829dd819bc6,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
2022-02-13T23:53:36Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.06882292576394082,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24910427,0xfca9dd84b39004514dc8573bcf6a749518efd5a929a7dbdfc7e496262b3dd470,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-02-13T16:43:03Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.06882493228273392,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24899406,0x8d25a1622ac98759d2c7b9da257e1d1b8dbb12c30c391c2c9664c09bbf8248fb,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-02-11T16:44:58Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.07066221245889663,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24819679,0x4315b8d02a48310cc779f63785c9eea75935769d04e7ce7fd5bc43cff4f69452,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-02-11T16:41:06Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.07067045351076126,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24819567,0xeb74a4c0bf904259cd07d11512ebe90e4f4f09678b866aec3775ab5e43c2c40e,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-02-11T16:36:52Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.06898378489580155,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24819444,0x270a82f1255b8b0d6c16a04bc7d52106f7dfd002ed424af2d488133119582162,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-02-11T16:36:12Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.07066633298482895,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24819424,0x98eb8e6a0622874155c3ac1eca5b4b48f63c899e5bf27b0bfebdae097b22f3d7,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-02-11T16:34:02Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.07066427272186279,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24819361,0xa1bb06d530bdaa1188c25cd76ad2b170c97569c1ac494cec6fb3e5d6177dd5d6,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-02-11T16:33:56Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.07067251377372742,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24819358,0xe3652e35000fdc4f30e68b26a748f152db6e14e16e04af69373173de9acfe9ed,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-02-11T16:32:34Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.07359808718566895,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24819319,0x6f8acd6d92123a6a9e988e63124f56ba42ea232294bc92b4afe26ef7839c1d28,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-02-11T16:25:20Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.07066427272186279,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24819108,0x5f6ee44ca06786ea35a796fe40ca2cb32c009ffda95922445d4fc678a47bee3c,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-02-10T14:15:50Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.07215558145709038,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24778105,0x6d560f220c71629e7ce79c1acc8ae281f074232d32584f7095a9d0935378af37,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-02-10T14:12:26Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.07817177537307739,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24778005,0x50cbe61543a15b6d5b64ae5a95fe1f39d57e9da6ea5c91cc02e679395278acc9,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-02-09T14:12:42Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.08441376169672013,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24738175,0x5e050916828f3dd5f80430f3c00691cf4cc9d8329a1523f9147eeade71779af8,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-02-09T11:49:18Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.08441376169672013,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24734004,0xba748edc55224d29988af3b13cdbac7144302479972213610a4c346dcd3ae857,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-02-09T10:32:30Z,DAO Committee,Polygon,IN,OpenSea,1.25,DAI,1.25,0.08240635176200868,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24731770,0xbb5411aadb6b8a34a55c621cc58489dfc8286d91f7500a0a78a232a23f794a26,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-02-08T04:56:55Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.03055292333038044,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24682942,0x3e28af19c343de39e18c948888efce6770ebb85b09475e088343c25d3ee4e0a6,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-02-06T14:07:59Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.020046796070388794,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24619362,0xa053022691cf705580454a34709feb300bc7e3b6d01823855da572a5d8dead2e,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-31T13:01:07Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.02681657611196327,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24382327,0x6d37d1b5d9c5c2b6972c17b7dc96e9c95c1de149e3f00528041d5ae3395de8a2,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-28T00:05:41Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.02590524264175415,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24244699,0xa0562b7c0cc98b461d40b4cf2df267fe5749863b1a9806f8ed9869f2f79ca1e3,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T19:03:55Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.09348980126836538,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24156536,0x572c870ebbc77c24d49c59eb0ee752977ad6b581e4a9aded09b8d77d7b39a5ba,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T19:03:31Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.11096816367544174,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24156524,0x3e17fdf0805bed7223dd493a3561f59ff2258656843842400e29578d22ab83b4,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T18:59:25Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.12059249044847488,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24156405,0x130431073f0de1b2777034a959eee86c838b8beb4276ddfbae47451687079e26,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T18:56:17Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.11483914612923622,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24156314,0xa9fa458f7cc70107165af5b3d2ea82d4d149f9c53305fad38c638ac74fd8b6c0,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T18:54:50Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.07279788366537095,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24156279,0x7cc70dff4b28dcf32f3a33d3ec5f91db411d78411b4d297a64db78c54beb030d,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T18:52:30Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.09457502835159301,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24156211,0xf927af5f582a6a4bf3938e70fd965ff18bd063dbabeed8e91c8bda67ed5387b4,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T18:50:34Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.08455498376200676,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24156155,0x0a65d92cc2a9477c6ce22eed040c2f9db036c6f7151ecf70c94e198500dbf3ab,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T18:50:22Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.08864101034708262,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24156149,0xd6cb10915e7d87bc21ba0369f11c529766e4afb798d73f3ea5d28c7e1bf7694c,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T18:47:58Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.07562311928010464,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24156079,0x5c81ffd20d70752b131fd6dfcc660993500d232f6b2608c71f8d446afde87b5d,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T18:47:50Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.08439360191591262,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24156075,0x8998fa5099962e97a03c4e82a3c587472512a1dcff690755b7d0b07590f8432e,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T18:20:54Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.05008570234359741,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24155294,0x400194e8519960983d815f49c559bdea905cb84355a575bceaf2b6bf6215a43d,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T18:20:32Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.04882906817838192,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24155283,0x639e1c12899edfaaaf68c53337ac725a9ca178cbaf905ef27f797d6a52a19903,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T18:20:22Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.056132518358716965,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24155278,0xc15424b65acd6ef2ab477f5facfe84ce5dbc6c85d544e13a2319dd9cba6f6ea8,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T18:20:10Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.05794014550755501,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24155272,0x3574e5321856223bb20925d575bb1c1f95e31f3c326528502db3daf180f698c8,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T18:19:58Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.05451659328160286,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24155266,0xb19286f868afc8e5f37228db443a917aa50282e9d8cf640cb131951212aea7a9,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T18:07:52Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.09765196698082924,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24154915,0x2e42fa598c132b13d3f1890486f6c5fe97f22608ec8271dfa87f657b8c28bad1,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T18:05:26Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.18817055541913033,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24154844,0xc69fa8036e7bf1eaa23879110d5a09789e02a0a05f3aa8bd569ed04df9cd5ffa,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T18:05:00Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.23744332962890624,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24154831,0x4cf416794575ba5c311f3a83e82e589f2d0b799ea6316a575dcc8b2f76802edb,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T18:04:38Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.30914278851151467,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24154820,0x182f9484838f3ac5f9618e897c0136fb046ffe9cf8daa0757c1486a111d00c21,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T18:03:24Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.3015094397306442,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24154794,0xa8fdc3bc43e36f1b658b3b7634eb23e98556ac8e6f396b93aa4d92106e5be614,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T17:58:49Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.12322627477912426,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24154664,0x5ad2c09648d8cc028ffa46e93cc3c8557adb9bb399e293ec086eb48c833361b3,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T17:55:17Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.182933545231719,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24154560,0x177578b6b5acc3b5424e78a07874b1c23c23d3f22f6bcfd229ef2d34285f9e78,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T17:44:12Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.28021794530854227,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24154240,0x7201380a62a2e2b843615eba3c9b27f920baec27e8fd3aa2d918de32a4b9a255,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T13:32:04Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.06550240853197574,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24147117,0x928e18986ec7b4e1702affa8613c152bbe7821a0a594d1fd005a8ce6328c7fc5,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-25T12:57:54Z,DAO Committee,Polygon,IN,OpenSea,0.05,DAI,0.05,0.04233390029084444,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,24146122,0x17d4360760ab90bb8ed56835a2510157f1641172a08ea5547187ab7394fa43d9,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
2022-01-20T03:42:21Z,DAO Committee,Polygon,IN,OpenSea,0.5,DAI,0.5,0.3203384262976646,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,23931280,0xd346e36374e4766fb72dd16b1e8cc947820922d4d6feabf7979c1343c1eac226,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
