Member,Proposal ID,Created,Proposal Title,Choice #,Choice,Vote Weight,Total VP,MANA VP,Names VP,LAND VP,Delegated VP
0xFa93c9A95727268b88Ff77b5396ED3B8b59a1BA1,0xd0bf9ab80bc380faf1a568cbfa45e3674daffee734995d7cb389a714eb10f885,2022-12-01T08:24:58.000Z,35+ Opensource Scenes and Assets for the Community by MrDhingia (Revised),1,yes,4.254933576729904,13000.5,0.5,0,0,13000
0x185af8cf06431DAcbc877ac754D21e86B4F68136,0xfcc0144bfd20cda568eff965e82f80688bc205a6c96a3396ee95542d6463bf17,2022-12-01T07:43:40.000Z,Should we denominate the fee to mint a NAME in USD?,2,"No, keep it at 100 MANA.",0.0637378218784582,5275.28,2680.2799999999997,400,2000,0
0x185af8cf06431DAcbc877ac754D21e86B4F68136,0x960eedf548ec44bb8633a92ee060d874be7a87757ceb4f2f290542fcfbb9b6d4,2022-12-01T07:22:05.000Z,Ban the name dclfoundation,2,no,0.15652599232694248,5275.28,2680.2799999999997,400,2000,0
0x8218a2445679e38F358e42F88fe2125C98440D59,0x92964e2d67cb18bee4e5b2a40efca7e6251bc9fdc64c3f9fe06a3d68aa824ee8,2022-12-01T07:21:42.000Z,Temporarily Pausing the uptake of new Decentraland Grants,1,yes,0.5910009233563001,38216.45403785061,810.460030236276,100,0,37305.99400761434
0x185af8cf06431DAcbc877ac754D21e86B4F68136,0x92964e2d67cb18bee4e5b2a40efca7e6251bc9fdc64c3f9fe06a3d68aa824ee8,2022-12-01T07:20:27.000Z,Temporarily Pausing the uptake of new Decentraland Grants,1,yes,0.08157992229931045,5275.28,2680.2799999999997,400,2000,0
0x1302Cf26C0DE826CDeC2d198871A2Ff89C7DA701,0x89c0dd563dba0304e6de8274122547c2aa94311ce85ce33a5c6412605392f72b,2022-12-01T06:55:53.000Z,Optimize MetaParty Events & CyberStrife Distributed RPG,1,yes,0.1499727003171579,4200,0,200,4000,0
0x3429CbFf7EB34e4C9dD9D7E41041fd7b2a01FdB0,0x67f07856eec957bd6013e253c2852b62d55fd43a1944cd1317dd0ca8056fcbea,2022-12-01T04:24:05.000Z,Hype Squad | The First Polish DAO Community,2,no,0.13932403086248593,2353.0834373207745,153.08343732077446,200,2000,0
0x3429CbFf7EB34e4C9dD9D7E41041fd7b2a01FdB0,0xd0bf9ab80bc380faf1a568cbfa45e3674daffee734995d7cb389a714eb10f885,2022-12-01T04:21:21.000Z,35+ Opensource Scenes and Assets for the Community by MrDhingia (Revised),1,yes,0.7797138981902642,2382.3334373207745,182.3334373207745,200,2000,0
0x4c86663bbe4344B674c770464bd044bed7a7d78B,0xd0bf9ab80bc380faf1a568cbfa45e3674daffee734995d7cb389a714eb10f885,2022-12-01T04:10:02.000Z,35+ Opensource Scenes and Assets for the Community by MrDhingia (Revised),1,yes,6.0766126723480385,18566.44801199805,466.44801199805136,100,18000,0
0x52aD8f3C506aA25b954276c5456060DAd6f3Fd7b,0xd0bf9ab80bc380faf1a568cbfa45e3674daffee734995d7cb389a714eb10f885,2022-12-01T04:06:00.000Z,35+ Opensource Scenes and Assets for the Community by MrDhingia (Revised),1,yes,0.5612853956512143,1714.9482252956007,1614.9482252956009,100,0,0
0x52f8d5518a05366989B3BaAd9c8E1129cA317Fc7,0xd0bf9ab80bc380faf1a568cbfa45e3674daffee734995d7cb389a714eb10f885,2022-12-01T03:42:26.000Z,35+ Opensource Scenes and Assets for the Community by MrDhingia (Revised),1,yes,0.36572737027419083,1117.4413399195198,7.441339919519733,1100,0,0
0x846153B3e87266a09A19678A6AbF39f88d77ed1F,0xd0bf9ab80bc380faf1a568cbfa45e3674daffee734995d7cb389a714eb10f885,2022-12-01T02:50:52.000Z,35+ Opensource Scenes and Assets for the Community by MrDhingia (Revised),1,yes,0.21854789399341512,667.75,37.750000000000014,600,0,0
0xE302C72F14c820E270b129E52c9A465A010097DE,0xce024f85c5af8cc4537261eb05778f7cf6ad7f16a34e7a61b89e32f55aac919f,2022-12-01T02:26:14.000Z,Add Rozett Linked Skins to the Linked Wearables Registry,1,yes,0.018325476265551952,75.88319496069184,75.88319496069184,0,0,0
0xE302C72F14c820E270b129E52c9A465A010097DE,0xd0bf9ab80bc380faf1a568cbfa45e3674daffee734995d7cb389a714eb10f885,2022-12-01T02:25:38.000Z,35+ Opensource Scenes and Assets for the Community by MrDhingia (Revised),1,yes,0.02483581048019608,75.88319496069184,75.88319496069184,0,0,0
0x022111936500251ea358a98cbB158d77580EFb42,0xd0bf9ab80bc380faf1a568cbfa45e3674daffee734995d7cb389a714eb10f885,2022-12-01T02:05:01.000Z,35+ Opensource Scenes and Assets for the Community by MrDhingia (Revised),1,yes,0.0023463173744777558,7.168924843790661,7.168924843790661,0,0,0
0x4262f8BB5bd9Ad132782D2a7279b532A1DC6BCbF,0x92964e2d67cb18bee4e5b2a40efca7e6251bc9fdc64c3f9fe06a3d68aa824ee8,2022-12-01T01:52:08.000Z,Temporarily Pausing the uptake of new Decentraland Grants,2,no,0.0036220927515906104,234.21882384867655,34.218823848676536,200,0,0
0x4599ACc33C2C8f47DcB9646d5120A874Fcb6b1D6,0x67f07856eec957bd6013e253c2852b62d55fd43a1944cd1317dd0ca8056fcbea,2022-12-01T01:27:27.000Z,Hype Squad | The First Polish DAO Community,2,no,0.024737675879218202,417.80168883178237,217.80168883178231,200,0,0
0x4599ACc33C2C8f47DcB9646d5120A874Fcb6b1D6,0x92964e2d67cb18bee4e5b2a40efca7e6251bc9fdc64c3f9fe06a3d68aa824ee8,2022-12-01T01:25:23.000Z,Temporarily Pausing the uptake of new Decentraland Grants,1,yes,0.0064456577450141385,416.80168883178237,216.80168883178231,200,0,0
0x65813BaeDfD68029af5382672b0e4Dd2E6f27952,0xd0bf9ab80bc380faf1a568cbfa45e3674daffee734995d7cb389a714eb10f885,2022-12-01T00:48:03.000Z,35+ Opensource Scenes and Assets for the Community by MrDhingia (Revised),1,yes,5.052890599749047,15438.57337780655,24.859292476548426,400,0,15013.71408533
0x65813BaeDfD68029af5382672b0e4Dd2E6f27952,0xce024f85c5af8cc4537261eb05778f7cf6ad7f16a34e7a61b89e32f55aac919f,2022-12-01T00:47:54.000Z,Add Rozett Linked Skins to the Linked Wearables Registry,2,no,3.7283513188332513,15438.57337780655,24.859292476548426,400,0,15013.71408533
0x65813BaeDfD68029af5382672b0e4Dd2E6f27952,0x92964e2d67cb18bee4e5b2a40efca7e6251bc9fdc64c3f9fe06a3d68aa824ee8,2022-12-01T00:47:28.000Z,Temporarily Pausing the uptake of new Decentraland Grants,2,no,0.23875085617704864,15438.57337780655,24.859292476548426,400,0,15013.71408533
0xa2f8cD45cd7EA14bcE6e87f177cf9DF928a089A5,0x89c0dd563dba0304e6de8274122547c2aa94311ce85ce33a5c6412605392f72b,2022-12-01T00:10:31.000Z,Optimize MetaParty Events & CyberStrife Distributed RPG,1,yes,0.0009015224879762695,25.24722460483125,25.24722460483125,0,0,0
0xa2f8cD45cd7EA14bcE6e87f177cf9DF928a089A5,0x2b495755079ee06979e2661ff55e5ec46a68f082a19fadba20c1a0826372afe6,2022-12-01T00:09:57.000Z,Build an app to create wearables for decentraland without technical skills,1,yes,0.00085370786430936,25.24722460483125,25.24722460483125,0,0,0
0xa2f8cD45cd7EA14bcE6e87f177cf9DF928a089A5,0x9d101e7162b77da6779456a41114cee83be0b35060e279ca003758252afda06b,2022-12-01T00:07:51.000Z,Should we stop burning MANA when a NAME is minted?,1,Stop burning and send the fee to the DAO,0.0003222621840717196,25.24722460483125,25.24722460483125,0,0,0
0xa2f8cD45cd7EA14bcE6e87f177cf9DF928a089A5,0xfc799bbda984b2a9a1da53677acaf73ffe12552495582cb2f878988307c5e44c,2022-12-01T00:06:59.000Z,Allow Feedback on Votes like Snapshot,3,Invalid question/options,0.0018469743826127487,25.24722460483125,25.24722460483125,0,0,0
0xa2f8cD45cd7EA14bcE6e87f177cf9DF928a089A5,0x87c16d584c80ba909b4ea64ab71f133f3b13621ff6bd97025dc9d205fc39b19f,2022-12-01T00:06:25.000Z,$12MM Treasury Diversification,2,no,0.0008019363168775679,25.24722460483125,25.24722460483125,0,0,0
0xa2f8cD45cd7EA14bcE6e87f177cf9DF928a089A5,0x15cf0bab0285cfc3aed555c533f5d82b4fcc5f374f4b2b191bf75d563cf2860c,2022-12-01T00:05:51.000Z,Duel Arena P2E; 2D Battle game,1,yes,0.0013915091390579626,25.24722460483125,25.24722460483125,0,0,0
0xa2f8cD45cd7EA14bcE6e87f177cf9DF928a089A5,0x960eedf548ec44bb8633a92ee060d874be7a87757ceb4f2f290542fcfbb9b6d4,2022-12-01T00:04:50.000Z,Ban the name dclfoundation,2,no,0.0007491255222040174,25.24722460483125,25.24722460483125,0,0,0
0x30Cc89439f0967b953C0fD6e6C1Ca6E98d676647,0xd0bf9ab80bc380faf1a568cbfa45e3674daffee734995d7cb389a714eb10f885,2022-12-01T00:02:56.000Z,35+ Opensource Scenes and Assets for the Community by MrDhingia (Revised),1,yes,0.14231022882789446,434.8138687746391,434.8138687746391,0,0,0
0x4009f34DAe89d04902dcE24995594E57Ff5830A6,0xd0bf9ab80bc380faf1a568cbfa45e3674daffee734995d7cb389a714eb10f885,2022-11-30T23:24:10.000Z,35+ Opensource Scenes and Assets for the Community by MrDhingia (Revised),1,yes,0.4134203525626647,1263.162208426667,1163.162208426667,100,0,0
0xe6B721127C7B041f36032f1E399239aeC67a9990,0xd0bf9ab80bc380faf1a568cbfa45e3674daffee734995d7cb389a714eb10f885,2022-11-30T23:17:25.000Z,35+ Opensource Scenes and Assets for the Community by MrDhingia (Revised),1,yes,0.00035012958288913005,1.0697839485072367,1.069783948507237,0,0,0
0x3961178D550991bD4dbaCCd3D685CD4d360C5d7e,0xd0bf9ab80bc380faf1a568cbfa45e3674daffee734995d7cb389a714eb10f885,2022-11-30T22:41:52.000Z,35+ Opensource Scenes and Assets for the Community by MrDhingia (Revised),1,yes,1.4731667938341444,4501.105495038031,500.1054950380312,0,4000,0
0x4262f8BB5bd9Ad132782D2a7279b532A1DC6BCbF,0xd0bf9ab80bc380faf1a568cbfa45e3674daffee734995d7cb389a714eb10f885,2022-11-30T22:36:13.000Z,35+ Opensource Scenes and Assets for the Community by MrDhingia (Revised),1,yes,0.07665829585245663,234.22132384867655,34.22132384867653,200,0,0
0x0506d39eFFCAefBC632cbe72C36c4d64759A665F,0xd0bf9ab80bc380faf1a568cbfa45e3674daffee734995d7cb389a714eb10f885,2022-11-30T22:34:03.000Z,35+ Opensource Scenes and Assets for the Community by MrDhingia (Revised),1,yes,0.10000234690617485,305.5466054896427,125.54660548964269,100,0,0
0x14D607c20fF934B0d895577c6e80ab0cD6a8b322,0x1c84a48d8ff4f769e65691aa737453c0fb4029ddf77702b25680ee9986a34b73,2022-11-30T22:31:20.000Z,Allow Previous Voters to give 1-5 star ratings on previous grants they voted,1,Yes ,0.0000866089341456341,1.0997410136543255,1.0997410136543255,0,0,0
0x14D607c20fF934B0d895577c6e80ab0cD6a8b322,0x92964e2d67cb18bee4e5b2a40efca7e6251bc9fdc64c3f9fe06a3d68aa824ee8,2022-11-30T22:30:55.000Z,Temporarily Pausing the uptake of new Decentraland Grants,1,yes,0.000017007018858389468,1.0997410136543255,1.0997410136543255,0,0,0
0x14D607c20fF934B0d895577c6e80ab0cD6a8b322,0xce024f85c5af8cc4537261eb05778f7cf6ad7f16a34e7a61b89e32f55aac919f,2022-11-30T22:30:28.000Z,Add Rozett Linked Skins to the Linked Wearables Registry,1,yes,0.0002655828850434666,1.0997410136543255,1.0997410136543255,0,0,0
0x14D607c20fF934B0d895577c6e80ab0cD6a8b322,0xd0bf9ab80bc380faf1a568cbfa45e3674daffee734995d7cb389a714eb10f885,2022-11-30T22:30:07.000Z,35+ Opensource Scenes and Assets for the Community by MrDhingia (Revised),1,yes,0.00035993423058380597,1.0997410136543255,1.0997410136543255,0,0,0
0x4EfB206EEc3F109a542639Ef23F3d79Ea09FC02B,0xfcc0144bfd20cda568eff965e82f80688bc205a6c96a3396ee95542d6463bf17,2022-11-30T22:18:44.000Z,Should we denominate the fee to mint a NAME in USD?,1,"Yes, the price must be set in USD.",53.1500556098936,4398980.34,4398980.34,0,0,0
0x4EfB206EEc3F109a542639Ef23F3d79Ea09FC02B,0x9d101e7162b77da6779456a41114cee83be0b35060e279ca003758252afda06b,2022-11-30T22:16:04.000Z,Should we stop burning MANA when a NAME is minted?,1,Stop burning and send the fee to the DAO,56.149736624344925,4398980.34,4398980.34,0,0,0
0x4EfB206EEc3F109a542639Ef23F3d79Ea09FC02B,0x92964e2d67cb18bee4e5b2a40efca7e6251bc9fdc64c3f9fe06a3d68aa824ee8,2022-11-30T22:15:29.000Z,Temporarily Pausing the uptake of new Decentraland Grants,1,yes,68.02832727995373,4398980.34,4398980.34,0,0,0
0x9937E3e274be96a624d7Cd00F384EB71c741Dd1b,0xd0bf9ab80bc380faf1a568cbfa45e3674daffee734995d7cb389a714eb10f885,2022-11-30T21:59:21.000Z,35+ Opensource Scenes and Assets for the Community by MrDhingia (Revised),1,yes,32.9407399535165,100646.9506616403,46.95066164029877,600,0,100000
0x059d0025E4e1Bb1a37F2C922e54b139Bc1231eE0,0xd0bf9ab80bc380faf1a568cbfa45e3674daffee734995d7cb389a714eb10f885,2022-11-30T21:37:45.000Z,35+ Opensource Scenes and Assets for the Community by MrDhingia (Revised),1,yes,11.222689760066867,34289.742858425554,89.74285842555173,12200,22000,0
0x247e0896706BB09245549E476257A0A1129db418,0xd0bf9ab80bc380faf1a568cbfa45e3674daffee734995d7cb389a714eb10f885,2022-11-30T21:20:32.000Z,35+ Opensource Scenes and Assets for the Community by MrDhingia (Revised),1,yes,34.859956729202054,106510.91475,0.91475,200,0,106310
0x2684A202a374D87BB321A744482B89bf6DeaF8Bd,0xd0bf9ab80bc380faf1a568cbfa45e3674daffee734995d7cb389a714eb10f885,2022-11-30T21:01:57.000Z,35+ Opensource Scenes and Assets for the Community by MrDhingia (Revised),1,yes,0.7125287831969581,2177.056416723487,38.05641672348679,100,0,2029
0x0749d1AbB5CA9128432B612644c0eA1e9c6cc9aF,0xd0bf9ab80bc380faf1a568cbfa45e3674daffee734995d7cb389a714eb10f885,2022-11-30T20:58:33.000Z,35+ Opensource Scenes and Assets for the Community by MrDhingia (Revised),1,yes,0.7202685774405564,2200.7045403074117,0.7045403074117947,2200,0,0
0x1daAd006faCACFF2e36fD062ee062Aa89e1C127A,0x6e0c7e6e21516dc86cf52a838a03e6202db4c2dbeb350465dd19124144b21399,2022-11-30T19:59:38.000Z,Polkadot - Substrate integration and education - BUITL,1,yes,0.000042727883562421666,2,2,0,0,0
0x1daAd006faCACFF2e36fD062ee062Aa89e1C127A,0x9d101e7162b77da6779456a41114cee83be0b35060e279ca003758252afda06b,2022-11-30T19:59:06.000Z,Should we stop burning MANA when a NAME is minted?,1,Stop burning and send the fee to the DAO,0.000025528523559777913,2,2,0,0,0
0x1daAd006faCACFF2e36fD062ee062Aa89e1C127A,0x018e0b06a3aeb9f6ffd5cbbcb42203b895d28181ec4e7a7f67478efbdb7b5c36,2022-11-30T19:57:59.000Z,Service for expeditious brands transfer to Decentraland,1,yes,0.00007232026553744967,2,2,0,0,0
0x1daAd006faCACFF2e36fD062ee062Aa89e1C127A,0xfe375d2b77c00b356b832649c3a96e9ae9a4b6eb916278945ba439fc28a56f28,2022-11-30T19:57:27.000Z,Framework for New Committee who decides when to revoke grants -Updated proposal,1,yes,0.00009353362135870025,2,2,0,0,0
0x1daAd006faCACFF2e36fD062ee062Aa89e1C127A,0x960eedf548ec44bb8633a92ee060d874be7a87757ceb4f2f290542fcfbb9b6d4,2022-11-30T19:57:11.000Z,Ban the name dclfoundation,1,yes,0.0000593431978309938,2,2,0,0,0
0x1daAd006faCACFF2e36fD062ee062Aa89e1C127A,0xfc799bbda984b2a9a1da53677acaf73ffe12552495582cb2f878988307c5e44c,2022-11-30T19:27:27.000Z,Allow Feedback on Votes like Snapshot,1,Yes ,0.00014631108262563768,2,2,0,0,0
0x1daAd006faCACFF2e36fD062ee062Aa89e1C127A,0x67f07856eec957bd6013e253c2852b62d55fd43a1944cd1317dd0ca8056fcbea,2022-11-30T19:27:07.000Z,Hype Squad | The First Polish DAO Community,1,yes,0.00011841826656271955,2,2,0,0,0
0x1daAd006faCACFF2e36fD062ee062Aa89e1C127A,0xfcc0144bfd20cda568eff965e82f80688bc205a6c96a3396ee95542d6463bf17,2022-11-30T19:26:41.000Z,Should we denominate the fee to mint a NAME in USD?,1,"Yes, the price must be set in USD.",0.000024164716139601387,2,2,0,0,0
0x1daAd006faCACFF2e36fD062ee062Aa89e1C127A,0x1c84a48d8ff4f769e65691aa737453c0fb4029ddf77702b25680ee9986a34b73,2022-11-30T19:26:21.000Z,Allow Previous Voters to give 1-5 star ratings on previous grants they voted,1,Yes ,0.00015750787334527352,2,2,0,0,0
0x1daAd006faCACFF2e36fD062ee062Aa89e1C127A,0x92964e2d67cb18bee4e5b2a40efca7e6251bc9fdc64c3f9fe06a3d68aa824ee8,2022-11-30T19:25:54.000Z,Temporarily Pausing the uptake of new Decentraland Grants,1,yes,0.000030929134491177894,2,2,0,0,0
0x26871b48eDAD35F81901AB9002E656e594397e7d,0x92964e2d67cb18bee4e5b2a40efca7e6251bc9fdc64c3f9fe06a3d68aa824ee8,2022-11-30T19:25:35.000Z,Temporarily Pausing the uptake of new Decentraland Grants,2,no,0.0019009493200347364,122.92289139723297,22.922891397232977,100,0,0
0x1daAd006faCACFF2e36fD062ee062Aa89e1C127A,0xce024f85c5af8cc4537261eb05778f7cf6ad7f16a34e7a61b89e32f55aac919f,2022-11-30T19:25:24.000Z,Add Rozett Linked Skins to the Linked Wearables Registry,1,yes,0.0004829916893996018,2,2,0,0,0
0x338571a641d8c43F9e5A306300c5d89E0CB2CFAF,0x92964e2d67cb18bee4e5b2a40efca7e6251bc9fdc64c3f9fe06a3d68aa824ee8,2022-11-30T19:24:00.000Z,Temporarily Pausing the uptake of new Decentraland Grants,1,yes,0.004686231112001009,303.03021336324116,3.030213363241181,300,0,0
0x14EfcA67ED15d631ee4D095512709cD1d2aE87a2,0xce024f85c5af8cc4537261eb05778f7cf6ad7f16a34e7a61b89e32f55aac919f,2022-11-30T19:02:19.000Z,Add Rozett Linked Skins to the Linked Wearables Registry,2,no,0.0002558031229867605,1.0592444077236391,1.0592444077236391,0,0,0
0x9aE92443592f1a11275Ee7Db12298C884efE5779,0x960eedf548ec44bb8633a92ee060d874be7a87757ceb4f2f290542fcfbb9b6d4,2022-11-30T17:41:00.000Z,Ban the name dclfoundation,1,yes,0.00007136145093487863,2.405042314642772,2.405042314642772,0,0,0
0x9aE92443592f1a11275Ee7Db12298C884efE5779,0x67f07856eec957bd6013e253c2852b62d55fd43a1944cd1317dd0ca8056fcbea,2022-11-30T17:40:37.000Z,Hype Squad | The First Polish DAO Community,1,yes,0.0001424004709549939,2.405042314642772,2.405042314642772,0,0,0
0x9aE92443592f1a11275Ee7Db12298C884efE5779,0x9d101e7162b77da6779456a41114cee83be0b35060e279ca003758252afda06b,2022-11-30T17:39:40.000Z,Should we stop burning MANA when a NAME is minted?,1,Stop burning and send the fee to the DAO,0.00003069858969581041,2.405042314642772,2.405042314642772,0,0,0
0x9aE92443592f1a11275Ee7Db12298C884efE5779,0x1c84a48d8ff4f769e65691aa737453c0fb4029ddf77702b25680ee9986a34b73,2022-11-30T17:39:00.000Z,Allow Previous Voters to give 1-5 star ratings on previous grants they voted,1,Yes ,0.00018940655014238858,2.405042314642772,2.405042314642772,0,0,0
0x9aE92443592f1a11275Ee7Db12298C884efE5779,0x92964e2d67cb18bee4e5b2a40efca7e6251bc9fdc64c3f9fe06a3d68aa824ee8,2022-11-30T17:38:41.000Z,Temporarily Pausing the uptake of new Decentraland Grants,1,yes,0.00003719293860328004,2.405042314642772,2.405042314642772,0,0,0
0x9aE92443592f1a11275Ee7Db12298C884efE5779,0xce024f85c5af8cc4537261eb05778f7cf6ad7f16a34e7a61b89e32f55aac919f,2022-11-30T17:38:22.000Z,Add Rozett Linked Skins to the Linked Wearables Registry,1,yes,0.0005808077253134207,2.405042314642772,2.405042314642772,0,0,0
0x26871b48eDAD35F81901AB9002E656e594397e7d,0xce024f85c5af8cc4537261eb05778f7cf6ad7f16a34e7a61b89e32f55aac919f,2022-11-30T17:28:27.000Z,Add Rozett Linked Skins to the Linked Wearables Registry,1,yes,0.029685367490916666,122.92289139723297,22.922891397232977,100,0,0
0x373C71b573f5d5bf110DdE465184FfaF16D3B7ac,0xce024f85c5af8cc4537261eb05778f7cf6ad7f16a34e7a61b89e32f55aac919f,2022-11-30T17:20:47.000Z,Add Rozett Linked Skins to the Linked Wearables Registry,1,yes,0.0007244875340994027,3,3,0,0,0
0x613e052555ac74FF6aF0FC64E40e8035C1E9DCf8,0xce024f85c5af8cc4537261eb05778f7cf6ad7f16a34e7a61b89e32f55aac919f,2022-11-30T16:57:58.000Z,Add Rozett Linked Skins to the Linked Wearables Registry,2,no,25.80615540367896,106859.625,4.875,2700,0,104109.75
0x613e052555ac74FF6aF0FC64E40e8035C1E9DCf8,0x92964e2d67cb18bee4e5b2a40efca7e6251bc9fdc64c3f9fe06a3d68aa824ee8,2022-11-30T16:56:51.000Z,Temporarily Pausing the uptake of new Decentraland Grants,2,no,1.6525378566509177,106859.625,4.875,2700,0,104109.75
0x0749d1AbB5CA9128432B612644c0eA1e9c6cc9aF,0xce024f85c5af8cc4537261eb05778f7cf6ad7f16a34e7a61b89e32f55aac919f,2022-11-30T16:42:27.000Z,Add Rozett Linked Skins to the Linked Wearables Registry,2,no,0.5314610018962255,2200.7045403074117,0.7045403074117947,2200,0,0
0x0E57847c454d753001Be5d152eC3B37052424AE6,0x1c84a48d8ff4f769e65691aa737453c0fb4029ddf77702b25680ee9986a34b73,2022-11-30T16:28:30.000Z,Allow Previous Voters to give 1-5 star ratings on previous grants they voted,1,Yes ,0.005119005883721389,65,65,0,0,0
0x0E57847c454d753001Be5d152eC3B37052424AE6,0x92964e2d67cb18bee4e5b2a40efca7e6251bc9fdc64c3f9fe06a3d68aa824ee8,2022-11-30T16:28:25.000Z,Temporarily Pausing the uptake of new Decentraland Grants,1,yes,0.0010051968709632814,65,65,0,0,0
0x0E57847c454d753001Be5d152eC3B37052424AE6,0xce024f85c5af8cc4537261eb05778f7cf6ad7f16a34e7a61b89e32f55aac919f,2022-11-30T16:28:19.000Z,Add Rozett Linked Skins to the Linked Wearables Registry,1,yes,0.01569722990548706,65,65,0,0,0
0x26871b48eDAD35F81901AB9002E656e594397e7d,0x2dc4349573b5caae23e580213a443bfcef610b57a5c5a65883dbf352294c67db,2022-11-30T16:22:04.000Z,Should VP keep assigned to the landowner in a LAND Rental transaction?,1,yes,0.0021372233837530074,103.14394244736471,3.1439424473647053,100,0,0
0x99710EeAda6DAC635407C9c4a741be1096E46558,0x6e0c7e6e21516dc86cf52a838a03e6202db4c2dbeb350465dd19124144b21399,2022-11-30T16:15:26.000Z,Polkadot - Substrate integration and education - BUITL,1,yes,0.3536373283043829,16553,38,5000,10000,0
0xd6eFf8F07cAF3443A1178407d3de4129149D6eF6,0x1c84a48d8ff4f769e65691aa737453c0fb4029ddf77702b25680ee9986a34b73,2022-11-30T16:04:53.000Z,Allow Previous Voters to give 1-5 star ratings on previous grants they voted,3,Invalid question/options,13.138113268482615,166824.84487213558,11.93677103647878,5100,20000,138557.9081010991
0x247e0896706BB09245549E476257A0A1129db418,0xce024f85c5af8cc4537261eb05778f7cf6ad7f16a34e7a61b89e32f55aac919f,2022-11-30T15:46:53.000Z,Add Rozett Linked Skins to the Linked Wearables Registry,2,no,25.721943327299734,106510.91475,0.91475,200,0,106310
0x2C6908BF301687aA46b536769c6eE0274bdE4415,0x90d0deada7ca57fb9b27870b94d1736101e83a7ab07962cc81ddb28d49730a78,2022-11-30T15:05:50.000Z,Decentraland’s MENA Community Outreach Plan (Revised),1,yes,0.01000254804945414,282.05933886440084,182.0593388644008,100,0,0
0xd6eFf8F07cAF3443A1178407d3de4129149D6eF6,0xce024f85c5af8cc4537261eb05778f7cf6ad7f16a34e7a61b89e32f55aac919f,2022-11-30T14:18:05.000Z,Add Rozett Linked Skins to the Linked Wearables Registry,2,no,40.41541167805723,167354.48068805033,423.1867710364788,5100,20000,138676.29391701386
0xFa93c9A95727268b88Ff77b5396ED3B8b59a1BA1,0xce024f85c5af8cc4537261eb05778f7cf6ad7f16a34e7a61b89e32f55aac919f,2022-11-30T13:39:58.000Z,Add Rozett Linked Skins to the Linked Wearables Registry,2,no,3.1395667290197617,13000.5,0.5,0,0,13000
0xC67fBb1Fd4dC8bCCB340FDE1737230e6d84A974d,0x960eedf548ec44bb8633a92ee060d874be7a87757ceb4f2f290542fcfbb9b6d4,2022-11-30T13:27:47.000Z,Ban the name dclfoundation,2,no,0.0593431978309938,2000,0,0,2000,0
0xC67fBb1Fd4dC8bCCB340FDE1737230e6d84A974d,0x67f07856eec957bd6013e253c2852b62d55fd43a1944cd1317dd0ca8056fcbea,2022-11-30T13:27:14.000Z,Hype Squad | The First Polish DAO Community,2,no,0.11841826656271955,2000,0,0,2000,0
0xC67fBb1Fd4dC8bCCB340FDE1737230e6d84A974d,0x1c84a48d8ff4f769e65691aa737453c0fb4029ddf77702b25680ee9986a34b73,2022-11-30T13:26:36.000Z,Allow Previous Voters to give 1-5 star ratings on previous grants they voted,3,Invalid question/options,0.15750787334527352,2000,0,0,2000,0
0xC67fBb1Fd4dC8bCCB340FDE1737230e6d84A974d,0xce024f85c5af8cc4537261eb05778f7cf6ad7f16a34e7a61b89e32f55aac919f,2022-11-30T13:26:04.000Z,Add Rozett Linked Skins to the Linked Wearables Registry,1,yes,0.4829916893996018,2000,0,0,2000,0
0x89a1D730AA1e78A0EdE8DEa988AcECfF0A6e99a9,0x92964e2d67cb18bee4e5b2a40efca7e6251bc9fdc64c3f9fe06a3d68aa824ee8,2022-11-30T13:16:45.000Z,Temporarily Pausing the uptake of new Decentraland Grants,1,yes,0.3518188267344565,22749.994949571446,102.60508606078288,200,0,22446.389863510663
0xb277C76CDeb023518bFe1D8cfcb8964d3C91919a,0x9d101e7162b77da6779456a41114cee83be0b35060e279ca003758252afda06b,2022-11-30T12:53:40.000Z,Should we stop burning MANA when a NAME is minted?,1,Stop burning and send the fee to the DAO,0.00006966146859600208,5.45753995,5.45753995,0,0,0
0xb277C76CDeb023518bFe1D8cfcb8964d3C91919a,0x67f07856eec957bd6013e253c2852b62d55fd43a1944cd1317dd0ca8056fcbea,2022-11-30T12:53:19.000Z,Hype Squad | The First Polish DAO Community,1,yes,0.00032313621028789557,5.45753995,5.45753995,0,0,0
0xb277C76CDeb023518bFe1D8cfcb8964d3C91919a,0xfcc0144bfd20cda568eff965e82f80688bc205a6c96a3396ee95542d6463bf17,2022-11-30T12:53:03.000Z,Should we denominate the fee to mint a NAME in USD?,1,"Yes, the price must be set in USD.",0.00006593995185614219,5.45753995,5.45753995,0,0,0
0xb277C76CDeb023518bFe1D8cfcb8964d3C91919a,0xfc799bbda984b2a9a1da53677acaf73ffe12552495582cb2f878988307c5e44c,2022-11-30T12:52:50.000Z,Allow Feedback on Votes like Snapshot,1,Yes ,0.0003992492892785843,5.45753995,5.45753995,0,0,0
0xb277C76CDeb023518bFe1D8cfcb8964d3C91919a,0x1c84a48d8ff4f769e65691aa737453c0fb4029ddf77702b25680ee9986a34b73,2022-11-30T12:52:34.000Z,Allow Previous Voters to give 1-5 star ratings on previous grants they voted,1,Yes ,0.00042980275561068515,5.45753995,5.45753995,0,0,0
